src_ip,dst_ip,src_port,dst_port,protocol,packet_count,flow_duration,total_bytes,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,large_packet_ratio,mean_iat,std_iat,max_iat,burst_density,mean_burst_time,std_burst_time,idle_ratio,mean_idle_time,std_idle_time
133.228.241.133,185.239.204.203,61575,443,6,14,0.5424001216888428,3278,234.14285714285714,344.9159022020248,40.0,1105.0,0.0,0.041723086283757135,0.046704726389393846,0.12229800224304199,6043.497826467398,0.5424001216888428,0.0,0.0,0.0,0.0
202.16.179.212,157.154.173.21,80,61353,6,37,0.06938791275024414,79957,2161.0,1292.1987965207713,52.0,5844.0,0.918918918918919,0.001927442020840115,0.006297039500603358,0.02568793296813965,1152302.2458615864,0.06938791275024414,0.0,0.0,0.0,0.0
142.122.54.58,131.129.122.172,443,55270,17,8,1.9755299091339111,2980,372.5,414.34768009486913,56.0,1070.0,0.0,0.2822185584477016,0.6430022664960247,1.8565740585327148,25051.100335452487,0.059477925300598145,0.0,0.939784869955111,1.8565740585327148,0.0
126.141.228.79,130.187.88.178,6978,80,6,6,0.09721994400024414,887,147.83333333333334,210.73238690075354,52.0,619.0,0.0,0.019443988800048828,0.01609951753094676,0.042012929916381836,9123.54852260818,0.09721994400024414,0.0,0.0,0.0,0.0
146.84.173.91,157.154.191.241,443,47526,6,6,11.821517944335938,380,63.333333333333336,10.434983894999018,40.0,68.0,0.0,2.3643035888671875,2.13724708748522,6.511229038238525,32.144769364183105,11.821517944335938,0.0,0.0,0.0,0.0
47.141.72.62,150.96.198.114,53942,443,6,14,5.354286193847656,2218,158.42857142857142,190.24259485709078,52.0,575.0,0.0,0.41186816875751203,1.3251845522817516,5.000687122344971,6272.623165980199,0.17679953575134277,0.0,0.9339594499321983,5.000687122344971,0.0
133.228.251.35,150.251.219.107,443,1200,6,21,4.9006969928741455,25888,1232.7619047619048,1602.330710314016,40.0,5596.0,0.38095238095238093,0.24503484964370728,0.7823871408017329,3.5697081089019775,19450.185393401036,0.665494441986084,0.0,0.728408099028446,3.5697081089019775,0.0
163.172.116.65,172.185.254.231,51700,443,6,5,14.52611517906189,323,64.6,16.144348856488453,52.0,91.0,0.0,3.6315287947654724,6.289028137136268,14.524445056915283,22.235812795272555,14.52611517906189,0.0,0.0,0.0,0.0
133.244.191.234,15.205.150.197,51663,443,6,8,0.6119451522827148,1429,178.625,181.97179554810134,40.0,487.0,0.0,0.08742073604038783,0.06507934439673277,0.17809009552001953,2335.1727838625447,0.6119451522827148,0.0,0.0,0.0,0.0
128.47.244.245,133.244.230.61,443,7100,6,6,0.46657705307006836,4871,811.8333333333334,1672.7514675594286,52.0,4552.0,0.16666666666666666,0.09331541061401367,0.07494483612786447,0.15706205368041992,10439.839525131925,0.46657705307006836,0.0,0.0,0.0,0.0
131.129.88.59,45.149.230.202,3389,60277,6,7,3.6264419555664062,1524,217.71428571428572,284.50644696974257,40.0,880.0,0.0,0.604406992594401,0.3687059602959757,1.1986680030822754,420.24651116067804,3.6264419555664062,0.0,0.0,0.0,0.0
203.74.125.209,103.3.252.254,26190,13414,17,13,14.71971082687378,3714,285.6923076923077,119.22143884088105,152.0,566.0,0.0,1.2266425689061482,1.1533935252192677,3.560698986053467,332.8251390135491,5.579505920410156,0.0,0.24190004722461336,3.560698986053467,0.0
137.170.101.7,202.7.33.144,59239,3733,6,7,14.626167058944702,1846,263.7142857142857,91.33097469520135,40.0,301.0,0.0,2.437694509824117,2.3439423523571445,7.432207107543945,256.6041173243455,3.5969799757003784,0.0,0.5081445172509654,7.432207107543945,0.0
118.26.11.137,133.254.113.175,48572,11037,6,5,0.20107007026672363,511,102.2,96.4497796783383,52.0,295.0,0.0,0.05026751756668091,0.048228779134733994,0.10172104835510254,2541.389963867757,0.20107007026672363,0.0,0.0,0.0,0.0
51.253.10.190,203.74.112.102,34327,53,17,37,14.416462898254395,2964,80.10810810810811,6.220210232754515,69.0,92.0,0.0,0.40045730272928876,0.3880638876110048,2.0047740936279297,238.8071283327728,6.205844402313232,0.0,0.13906143058220236,2.0047740936279297,0.0
193.214.55.97,202.7.32.104,34168,37215,6,7,7.948280096054077,300,42.857142857142854,6.998542122237651,40.0,60.0,0.0,1.3247133493423462,1.2999671717792418,3.903947114944458,37.744009852512,7.948280096054077,0.0,0.0,0.0,0.0
203.74.125.249,1.30.63.142,26224,853,6,14,8.640834093093872,2421,172.92857142857142,222.1706114954111,52.0,812.0,0.0,0.6646795456226056,2.274037612924227,8.542073965072632,24513.693276967468,0.04938006401062012,0.0,0.9885704186045428,8.542073965072632,0.0
172.71.81.115,131.129.207.133,443,55323,6,13,0.18375778198242188,9936,764.3076923076923,1847.2768475459466,40.0,7100.0,0.07692307692307693,0.015313148498535156,0.02572068460385616,0.09315204620361328,109660.72129842541,0.0453028678894043,0.0,0.5069256837614655,0.09315204620361328,0.0
150.96.198.114,47.141.72.62,443,53942,6,12,5.354346990585327,5173,431.0833333333333,720.6554260224199,52.0,2489.0,0.16666666666666666,0.48675881732593884,1.427941550767189,5.000660181045532,14625.89283676729,0.17684340476989746,0.0,0.9339438134836039,5.000660181045532,0.0
1.30.63.142,203.74.125.249,853,26224,6,12,8.635438203811646,8627,718.9166666666666,1102.3536530482806,52.0,4199.0,0.08333333333333333,0.7850398367101495,2.4545788075176764,8.546903133392334,97440.51163714484,0.04426753520965576,0.0,0.9897473575657586,8.546903133392334,0.0
151.91.118.219,163.172.86.162,443,54078,6,6,11.774490118026733,452,75.33333333333333,10.43498389499902,52.0,80.0,0.0,2.3548980236053465,2.014959085135231,5.688572883605957,38.38807091271983,11.774490118026733,0.0,0.0,0.0,0.0
116.156.231.137,131.129.31.19,443,48583,6,10,0.7565619945526123,5111,511.1,839.3580225386543,52.0,2948.0,0.1,0.08406244383917914,0.20797147290444654,0.6705207824707031,59401.07624307132,0.04302060604095459,0.0,0.8862722434200081,0.6705207824707031,0.0
74.137.143.106,131.129.63.83,443,63662,17,1970,15.130392074584961,2391241,1213.8279187817259,232.71917965854837,53.0,1278.0,0.918274111675127,0.007684302729601301,0.16343460787150813,4.500514030456543,908824.887291672,0.6577835083007812,0.0,0.8261026649979946,4.166419347127278,0.23774000529023512
203.245.127.58,133.244.220.67,443,62718,6,5,10.540335893630981,314,62.8,18.74459922217597,52.0,100.0,0.0,2.6350839734077454,4.378261397879276,10.21512508392334,29.790319149071518,10.540335893630981,0.0,0.0,0.0,0.0
203.74.112.102,51.253.10.190,53,34327,17,37,14.413135766983032,5533,149.54054054054055,7.168227926043356,138.0,172.0,0.0,0.40036488241619533,0.38884800880087605,2.005359172821045,445.92997883870396,6.203888297080994,0.0,0.13913412501675776,2.005359172821045,0.0
59.28.112.34,150.96.106.16,443,62498,6,12,0.16108298301696777,8156,679.6666666666666,642.3841443317923,40.0,1500.0,0.4166666666666667,0.01464390754699707,0.016703100397978215,0.05865311622619629,79624.43602727391,0.05121493339538574,0.0,0.3641151350225681,0.05865311622619629,0.0
133.228.251.112,146.121.233.201,53493,443,6,7,7.719787836074829,864,123.42857142857143,102.37725353229753,52.0,308.0,0.0,1.2866313060124714,1.7193827189659785,4.281754016876221,111.92015977982446,7.719787836074829,0.0,0.0,0.0,0.0
142.123.75.66,150.96.54.125,443,60703,17,15,0.2250669002532959,6672,444.8,488.4603293342597,52.0,1278.0,0.2,0.016076207160949707,0.025637144619110395,0.08085799217224121,90372.47373946206,0.024608929951985676,0.0,0.6719754804089354,0.07562005519866943,0.005237936973571777
137.46.124.71,150.96.198.114,49356,80,6,5,0.14218783378601074,416,83.2,58.48213402399061,52.0,200.0,0.0,0.035546958446502686,0.020789024241097912,0.05124378204345703,2925.686841387739,0.14218783378601074,0.0,0.0,0.0,0.0
157.149.222.196,131.129.93.175,443,49386,6,10,14.337208986282349,850,85.0,0.0,85.0,85.0,0.0,1.5930232206980388,0.37632998933359285,2.0265939235687256,59.286290764609625,14.337208986282349,0.0,0.0,0.0,0.0
151.91.118.219,130.187.198.107,443,53318,6,6,10.907413959503174,380,63.333333333333336,10.434983894999018,40.0,68.0,0.0,2.1814827919006348,0.6193670053079676,3.2987518310546875,34.83868555573032,10.907413959503174,0.0,0.0,0.0,0.0
185.98.139.91,133.228.192.65,5266,3389,6,9,2.0494887828826904,1612,179.11111111111111,188.83057923525254,40.0,621.0,0.0,0.2561860978603363,0.34814484850842414,1.1626839637756348,1817.7598356573237,0.44340240955352783,0.0,0.5673041034341106,1.1626839637756348,0.0
126.141.228.79,130.187.88.178,51094,80,6,6,0.11500215530395508,876,146.0,206.63333064472764,52.0,608.0,0.0,0.023000431060791016,0.021795501739913577,0.06094813346862793,7617.182308474222,0.11500215530395508,0.0,0.0,0.0,0.0
114.249.117.131,133.254.184.45,61731,23,6,10,15.142951011657715,400,40.0,0.0,40.0,40.0,0.0,1.6825501124064128,1.9928385600782417,6.667959213256836,47.19768022404395,4.2374958992004395,0.0,0.4403341705186377,6.667959213256836,0.0
142.122.56.101,131.129.111.7,443,44483,17,12,13.793566942214966,701,58.416666666666664,14.648426157403014,54.0,107.0,0.0,1.2539606311104514,1.8731863480925275,6.466459035873413,95.67211419408414,3.6635539531707764,0.0,0.46880249279687325,6.466459035873413,0.0
131.129.2.61,192.249.171.15,54423,443,6,8,15.137452125549316,460,57.5,17.5,40.0,75.0,0.0,2.1624931607927596,2.3301120539238673,4.86469292640686,30.388203100269372,15.137452125549316,0.0,0.0,0.0,0.0
152.223.20.233,133.254.113.189,59882,10114,6,11,7.325100898742676,998,90.72727272727273,73.55528645372307,40.0,299.0,0.0,0.7325100898742676,2.0896228722594525,7.001044988632202,3079.705967880067,0.16202795505523682,0.0,0.9557607642064205,7.001044988632202,0.0
185.98.139.91,133.228.192.67,5394,3389,6,9,2.0639219284057617,1660,184.44444444444446,201.48951509038386,40.0,669.0,0.0,0.2579902410507202,0.34281667709422553,1.1496918201446533,1815.7334452963032,0.4571150541305542,0.0,0.5570420311347144,1.1496918201446533,0.0
150.96.157.151,20.210.14.122,52039,443,6,27,9.84861707687378,30165,1117.2222222222222,882.8207457552198,40.0,2920.0,0.5555555555555556,0.3787929644951454,0.7163697169327653,2.0187430381774902,16916.027368779767,0.35664381980896,0.0,0.8189370239432777,2.016349494457245,0.0032834871870632584
205.138.230.13,133.254.113.178,60378,3389,6,6,0.291654109954834,771,128.5,150.67376458207093,52.0,464.0,0.0,0.0583308219909668,0.07134810447770566,0.14572596549987793,2643.5333161808753,0.291654109954834,0.0,0.0,0.0,0.0
74.141.170.5,133.244.189.78,443,65212,6,24,4.0729029178619385,2200,91.66666666666667,85.71934178209463,40.0,301.0,0.0,0.17708273555921472,0.612068422203973,2.9994609355926514,2049.4800714511557,0.5367209911346436,0.0,0.7364428417862633,2.9994609355926514,0.0
111.91.199.208,202.7.33.1,54244,22,6,5,12.215137958526611,236,47.2,5.878775382679627,40.0,52.0,0.0,3.053784489631653,2.939682382911353,7.061909914016724,19.320287783976738,12.215137958526611,0.0,0.0,0.0,0.0
203.74.113.64,122.36.208.125,80,48850,6,31,12.317853927612305,11329,365.4516129032258,153.04539463825492,52.0,452.0,0.0,0.41059513092041017,1.3862046883924046,6.134959936141968,9579.683000433504,0.39420199394226074,0.0,0.9039924573899801,5.567623972892761,0.5673359632492065
163.172.146.155,162.243.186.42,52255,443,6,6,9.983114004135132,452,75.33333333333333,16.49915822768611,52.0,87.0,0.0,1.9966228008270264,3.991853161038335,9.980329036712646,45.27644926586301,9.983114004135132,0.0,0.0,0.0,0.0
126.141.228.79,130.187.88.178,6936,80,6,5,0.11887598037719727,831,166.2,224.42138935493648,52.0,615.0,0.0,0.029718995094299316,0.015776376307374232,0.05283093452453613,6990.419821930476,0.11887598037719727,0.0,0.0,0.0,0.0
142.122.56.111,131.129.158.61,443,53112,6,5,0.05490517616271973,12869,2573.8,5039.600952456454,52.0,12653.0,0.2,0.013726294040679932,0.01382866799010533,0.03494095802307129,234381.64700928147,0.05490517616271973,0.0,0.0,0.0,0.0
131.129.88.58,45.149.230.202,3389,60276,6,7,3.841763973236084,1504,214.85714285714286,282.42492229740253,40.0,876.0,0.0,0.6402939955393473,0.3824358439254073,1.2515499591827393,391.48672822978966,3.841763973236084,0.0,0.0,0.0,0.0
142.123.75.53,131.129.149.97,443,58788,17,18,0.5682940483093262,6244,346.8888888888889,466.9930868973079,49.0,1278.0,0.16666666666666666,0.03342906166525448,0.05780545092303442,0.2045729160308838,17166.95093830582,0.1818605661392212,0.0,0.35997659426997786,0.2045729160308838,0.0
172.71.136.21,131.129.3.86,443,52083,17,9,14.787055015563965,610,67.77777777777777,41.79786751013814,53.0,186.0,0.0,1.8483818769454956,2.826313122448091,7.054425954818726,41.25229520723738,14.787055015563965,0.0,0.0,0.0,0.0
133.228.251.35,150.251.219.107,443,1808,6,8,0.03030705451965332,4180,522.5,783.765589956589,40.0,2480.0,0.125,0.004329579217093331,0.004721765677013204,0.011533975601196289,137917.1334567011,0.03030705451965332,0.0,0.0,0.0,0.0
74.137.143.93,150.96.53.180,443,63756,6,20,13.913491010665894,14550,727.5,664.144223794802,52.0,2528.0,0.35,0.7322890005613628,2.35874303700862,10.701306104660034,4529.625751982693,1.6060924530029297,0.0,0.769131580803479,10.701306104660034,0.0
60.183.95.222,157.154.74.129,34057,63968,17,9,13.412472009658813,901,100.11111111111111,14.910432175303336,92.0,128.0,0.0,1.6765590012073517,0.9453183422309002,2.689429998397827,67.17627683956246,13.412472009658813,0.0,0.0,0.0,0.0
150.96.235.137,172.186.127.28,41942,443,6,8,0.17806100845336914,2234,279.25,415.59107004361874,52.0,1290.0,0.125,0.025437286921909878,0.042150332433621394,0.12730002403259277,44009.311800774405,0.025380492210388184,0.0,0.7149196234407863,0.12730002403259277,0.0
216.197.43.69,131.129.158.31,443,59755,17,14,13.319395065307617,1022,73.0,46.54030511288038,54.0,187.0,0.0,1.024568851177509,1.5775214281894134,5.638778924942017,133.06222420967495,3.8403080701828003,0.0,0.42335094604094475,5.638778924942017,0.0
172.186.127.28,150.96.235.137,443,41942,6,6,0.051048994064331055,4547,757.8333333333334,907.4852462834987,52.0,2529.0,0.3333333333333333,0.010209798812866211,0.012867095506609496,0.03335213661193848,89069.55002325881,0.051048994064331055,0.0,0.0,0.0,0.0
44.111.244.227,203.74.120.80,443,55720,6,30,14.763911008834839,6032,201.06666666666666,256.7877117170697,52.0,1036.0,0.0,0.5091003796149944,2.1922968844130533,12.087263822555542,2253.564749719628,1.3383235931396484,0.0,0.8187033230299957,12.087263822555542,0.0
157.154.191.245,64.217.74.28,34934,443,6,7,0.34833312034606934,2787,398.14285714285717,749.0844752231941,40.0,2213.0,0.14285714285714285,0.05805552005767822,0.057928266352063676,0.1165778636932373,8000.938860744163,0.34833312034606934,0.0,0.0,0.0,0.0
43.230.201.171,157.154.191.247,80,11498,6,8,12.80525803565979,13394,1674.25,1085.720239057926,648.0,3790.0,0.625,1.8293225765228271,3.0880902587018344,8.442892789840698,3070.3520166003623,2.181182622909546,0.0,0.6593301054144337,8.442892789840698,0.0
150.96.63.170,104.26.193.171,59866,443,6,12,0.6724801063537598,1700,141.66666666666666,156.8185434046483,52.0,569.0,0.0,0.06113455512306907,0.17822392368289122,0.6244728565216064,35410.58059695049,0.02400362491607666,0.0,0.9286102622385074,0.6244728565216064,0.0
150.96.145.126,31.240.220.120,61604,443,6,8,10.430537939071655,6352,794.0,747.8871906912165,40.0,1831.0,0.5,1.4900768484388078,3.4810317847279575,10.0139479637146,15247.5698604747,0.20829498767852783,0.0,0.9600604553810206,10.0139479637146,0.0
182.216.200.37,192.196.33.99,443,50608,6,19,12.29759407043457,3100,163.1578947368421,173.27442887174968,52.0,618.0,0.0,0.6831996705796983,2.3020252583426353,9.999692916870117,1349.0565710952274,1.1489505767822266,0.0,0.8131421517456706,9.999692916870117,0.0
104.26.193.171,150.96.63.170,443,59866,6,9,0.6635777950286865,4379,486.55555555555554,880.8788680896561,52.0,2903.0,0.1111111111111111,0.08294722437858582,0.1865945196762635,0.5751640796661377,49527.95450444757,0.044206857681274414,0.0,0.8667607885831754,0.5751640796661377,0.0
146.84.173.91,157.154.5.110,443,62968,6,5,12.58682894706726,372,74.4,11.2,52.0,80.0,0.0,3.146707236766815,0.794414723526268,4.310174942016602,29.554701347711166,12.58682894706726,0.0,0.0,0.0,0.0
31.240.220.120,150.96.145.126,443,61604,6,9,10.370252132415771,461,51.22222222222222,16.50439522455746,40.0,84.0,0.0,1.2962815165519714,3.295638353774661,10.01400089263916,1294.0269520524866,0.17812561988830566,0.0,0.9656467170832096,10.01400089263916,0.0
203.74.119.60,46.197.229.42,40506,443,6,12,2.6798548698425293,1654,137.83333333333334,122.8582064368876,52.0,459.0,0.0,0.24362316998568448,0.4410753155217301,1.1883578300476074,5017.762534702675,0.10987599690755208,0.0,0.8769974928756054,1.1751134395599365,0.013244390487670898
203.74.118.208,92.176.165.252,830,48404,6,10,2.115562915802002,2193,219.3,327.70659132827956,40.0,1120.0,0.0,0.23506254620022243,0.11511693003704383,0.4167318344116211,1036.603046412163,2.115562915802002,0.0,0.0,0.0,0.0
142.122.59.66,131.129.27.209,443,49363,6,62,2.2995798587799072,21587,348.1774193548387,782.1076471612963,40.0,5688.0,0.03225806451612903,0.03769803047180176,0.07057728753644774,0.30533409118652344,22360.237115690117,0.13791687147957937,0.0,0.5801760583146965,0.22236029307047525,0.03776161600526657
34.98.58.67,203.74.123.214,55264,80,6,6,0.010977029800415039,476,79.33333333333333,57.615584311499916,52.0,208.0,0.0,0.002195405960083008,0.0017468778494518162,0.003790140151977539,43359.32846365604,0.010977029800415039,0.0,0.0,0.0,0.0
133.244.221.230,34.231.0.10,63217,443,6,13,5.6118810176849365,3862,297.0769230769231,391.0605818773159,40.0,1290.0,0.07692307692307693,0.4676567514737447,1.3676459757657564,4.9977638721466064,6288.692213474017,0.30705857276916504,0.0,0.8905682365375758,4.9977638721466064,0.0
36.124.243.80,150.96.145.234,2461,58062,6,5,14.00010895729065,460,92.0,0.0,92.0,92.0,0.0,3.5000272393226624,0.49933090773600486,3.9999799728393555,32.85688479614062,14.00010895729065,0.0,0.0,0.0,0.0
157.154.191.245,64.217.74.28,9724,443,6,8,0.33807992935180664,2795,349.375,454.94311114138213,40.0,1290.0,0.125,0.0482971327645438,0.055673113787338975,0.11325478553771973,8267.251292046487,0.33807992935180664,0.0,0.0,0.0,0.0
157.154.191.245,64.217.74.28,5136,443,6,8,0.34736204147338867,2444,305.5,417.433527642426,40.0,1290.0,0.125,0.049623148781912665,0.05723018036809921,0.11666703224182129,7035.866537883346,0.34736204147338867,0.0,0.0,0.0,0.0
131.129.88.62,45.149.230.202,3389,60281,6,7,3.8776371479034424,1524,217.71428571428572,284.50644696974257,40.0,880.0,0.0,0.6462728579839071,0.3843239007796288,1.2610681056976318,393.02274783530146,3.8776371479034424,0.0,0.0,0.0,0.0
118.152.162.114,157.154.173.21,80,60004,6,13,0.09699797630310059,36950,2842.3076923076924,2176.325745718984,40.0,5880.0,0.8461538461538461,0.008083164691925049,0.014137779984709544,0.038229942321777344,380931.8552449392,0.09699797630310059,0.0,0.0,0.0,0.0
142.122.56.98,131.129.149.91,443,65491,17,26,11.057188034057617,9459,363.8076923076923,456.89975497331415,50.0,1278.0,0.15384615384615385,0.4422875213623047,2.125833218771878,10.856567859649658,47148.56259771125,0.10031008720397949,0.0,0.9818560419117356,10.856567859649658,0.0
142.122.93.126,150.96.146.19,5228,39120,6,8,0.18142914772033691,1280,160.0,174.06823374757383,52.0,587.0,0.0,0.025918449674333845,0.024796540645064515,0.06017804145812988,7055.056814334071,0.18142914772033691,0.0,0.0,0.0,0.0
34.144.192.156,150.96.142.0,443,52000,6,10,6.622948884963989,5456,545.6,1312.044602900374,52.0,4471.0,0.1,0.7358832094404433,1.9994922598354854,6.39054799079895,23476.572854976166,0.11620044708251953,0.0,0.9649096100375667,6.39054799079895,0.0
34.144.192.156,150.96.142.0,443,52012,6,10,6.624526023864746,5456,545.6,1312.044602900374,52.0,4471.0,0.1,0.7360584470960829,1.9998223910354704,6.391660928726196,23429.774080051495,0.1164325475692749,0.0,0.9648478911325059,6.391660928726196,0.0
150.96.106.16,20.255.67.119,62502,443,6,11,0.8881850242614746,2763,251.1818181818182,394.5994098004659,40.0,1453.0,0.09090909090909091,0.08881850242614746,0.08696125777971402,0.20529508590698242,3110.834807716582,0.8881850242614746,0.0,0.0,0.0,0.0
146.84.173.91,133.244.137.141,443,63940,6,6,14.582717895507812,380,63.333333333333336,10.43498389499902,40.0,68.0,0.0,2.9165435791015626,1.444485975836958,3.960947036743164,26.0582407658601,14.582717895507812,0.0,0.0,0.0,0.0
126.141.228.79,130.187.88.178,1050,80,6,5,0.10894012451171875,828,165.6,223.22150434041967,52.0,612.0,0.0,0.027235031127929688,0.007132688160172785,0.03705596923828125,7600.435590426941,0.10894012451171875,0.0,0.0,0.0,0.0
126.141.228.79,130.187.88.178,18762,80,6,5,0.11094284057617188,828,165.6,223.22150434041967,52.0,612.0,0.0,0.02773571014404297,0.00668701248605571,0.035861968994140625,7463.23541442133,0.11094284057617188,0.0,0.0,0.0,0.0
150.96.235.137,172.186.127.28,41954,443,6,6,0.16120314598083496,2211,368.5,670.509197053503,52.0,1867.0,0.16666666666666666,0.03224062919616699,0.0322912759793495,0.08054399490356445,13715.528136992572,0.16120314598083496,0.0,0.0,0.0,0.0
150.96.17.64,20.48.84.25,53552,443,6,10,0.46410393714904785,1813,181.3,197.09492636798137,52.0,569.0,0.0,0.05156710412767199,0.05659578329502283,0.1161048412322998,3906.444113990869,0.46410393714904785,0.0,0.0,0.0,0.0
172.186.127.28,150.96.235.137,443,41954,6,6,0.10154414176940918,5202,867.0,1217.278111197273,52.0,3475.0,0.16666666666666666,0.020308828353881835,0.017566840133168008,0.04143404960632324,51228.44785438194,0.10154414176940918,0.0,0.0,0.0,0.0
150.96.241.204,149.10.180.199,60864,443,6,10,13.708314895629883,1350,135.0,95.0,40.0,230.0,0.0,1.5231460995144315,1.5700644030489872,3.819660186767578,98.48036843317645,13.708314895629883,0.0,0.0,0.0,0.0
133.228.155.252,38.122.253.203,49073,80,6,59,14.678076028823853,10743,182.08474576271186,115.51378054639976,52.0,297.0,0.0,0.25307027635903195,0.6130189356277465,4.667103052139282,1073.122358026333,5.005486488342285,0.0,0.31796420218904214,4.667103052139282,0.0
133.228.203.93,44.88.122.205,52980,443,6,5,0.11326885223388672,3124,624.8,653.6305990389372,52.0,1544.0,0.4,0.02831721305847168,0.04688297058774799,0.10947895050048828,27580.154281029416,0.11326885223388672,0.0,0.0,0.0,0.0
150.96.132.32,35.84.195.221,7668,443,6,5,10.973459005355835,308,61.6,26.45448922205832,40.0,94.0,0.0,2.7433647513389587,4.173321264482184,9.94728708267212,28.067719739232107,10.973459005355835,0.0,0.0,0.0,0.0
203.118.140.147,192.197.76.181,33585,53,6,6,0.025326013565063477,381,63.5,22.3289796751516,52.0,113.0,0.0,0.005065202713012695,0.003954472599396055,0.008481025695800781,15043.22643572782,0.025326013565063477,0.0,0.0,0.0,0.0
203.118.140.147,192.197.76.181,55339,53,6,6,0.02548813819885254,381,63.5,22.3289796751516,52.0,113.0,0.0,0.005097627639770508,0.003992005770459195,0.008510112762451172,14947.543421344535,0.02548813819885254,0.0,0.0,0.0,0.0
157.154.191.231,171.191.79.248,7470,56000,17,12,12.552075147628784,2708,225.66666666666666,137.5932007364059,84.0,456.0,0.0,1.1410977406935259,1.7682771558507426,4.952040195465088,946.1760140291645,0.9540152549743652,0.0,0.7719861852922423,4.845014691352844,0.10702550411224365
205.138.230.117,202.7.32.71,61412,143,6,7,14.736672163009644,300,42.857142857142854,6.998542122237651,40.0,60.0,0.0,2.456112027168274,3.3681205802943492,9.814264059066772,60.945767339756195,2.4612040519714355,0.0,0.6659755529966862,9.814264059066772,0.0
196.4.193.175,133.254.122.16,39264,8443,6,9,0.8217489719390869,1252,139.11111111111111,141.5701196066179,52.0,477.0,0.0,0.10271862149238586,0.1293114392539861,0.3133659362792969,1523.5777824800532,0.8217489719390869,0.0,0.0,0.0,0.0
46.197.229.42,203.74.119.60,443,40506,6,12,2.656137228012085,4898,408.1666666666667,459.8383471999215,52.0,1500.0,0.08333333333333333,0.24146702072837137,0.3970591378387275,1.1007740497589111,9636.532260895312,0.16942437489827475,0.0,0.8086416891506326,1.0739320516586304,0.02684199810028076
103.226.12.114,202.16.163.72,45498,43,6,6,0.1705470085144043,337,56.166666666666664,6.439893028787219,52.0,69.0,0.0,0.03410940170288086,0.041223232375807196,0.08470416069030762,1975.9832022403084,0.1705470085144043,0.0,0.0,0.0,0.0
142.122.54.58,150.96.63.208,443,54911,17,14,0.34688711166381836,7002,500.14285714285717,544.0259785213593,52.0,1278.0,0.2857142857142857,0.026683623974139873,0.06851739961293518,0.26088404655456543,81414.7562804758,0.043001532554626465,0.0,0.7520697244516626,0.26088404655456543,0.0
133.254.122.16,196.4.193.175,8443,39264,6,8,0.8216900825500488,2637,329.625,472.7462156115055,40.0,1476.0,0.125,0.11738429750714983,0.11641309734553884,0.25078415870666504,3209.2352661492846,0.8216900825500488,0.0,0.0,0.0,0.0
163.172.227.134,45.102.208.27,80,7777,6,5,12.602548122406006,220,44.0,0.0,44.0,44.0,0.0,3.1506370306015015,2.538298440788958,7.488066911697388,17.456785755261464,12.602548122406006,0.0,0.0,0.0,0.0
203.74.118.250,149.23.16.50,49195,8801,17,10,15.024494171142578,1230,123.0,14.0,109.0,137.0,0.0,1.6693882412380643,1.8220188441611218,3.7111408710479736,81.86631137946324,15.024494171142578,0.0,0.0,0.0,0.0
142.123.216.14,131.129.44.96,443,54719,17,14,0.10836505889892578,9113,650.9285714285714,527.5060547094242,49.0,1228.0,0.42857142857142855,0.00833577376145583,0.010749096649436952,0.029386043548583984,84094.59652398908,0.10836505889892578,0.0,0.0,0.0,0.0
203.74.121.118,153.114.33.82,41641,41641,17,15,15.029384136199951,2036,135.73333333333332,31.31659127186241,60.0,176.0,0.0,1.0735274382999964,1.3098729306556327,2.9734749794006348,135.46795038847378,15.029384136199951,0.0,0.0,0.0,0.0
34.144.192.156,150.96.142.0,443,52026,6,10,6.62780499458313,5456,545.6,1312.044602900374,52.0,4471.0,0.1,0.7364227771759033,1.998235093008844,6.387485027313232,22702.971205473412,0.12015998363494873,0.0,0.9637404945971094,6.387485027313232,0.0
203.74.125.240,172.184.210.204,32973,443,17,6,0.00822305679321289,1322,220.33333333333334,105.5946126571911,71.0,295.0,0.0,0.0016446113586425781,0.0028195630226796444,0.007261991500854492,160747.9171460749,0.00822305679321289,0.0,0.0,0.0,0.0
163.172.62.208,162.243.179.16,58211,443,6,32,15.127317190170288,4978,155.5625,304.83181197793317,52.0,1567.0,0.03125,0.4879779738764609,0.6181331394410213,2.047600030899048,653.311609678102,1.5239280223846436,0.0,0.49629927683583397,1.8769192695617676,0.10120366831674808
150.96.106.16,20.255.67.119,62491,443,6,12,0.9204630851745605,3335,277.9166666666667,374.6668427490689,40.0,1453.0,0.08333333333333333,0.08367846228859642,0.08591606623094421,0.18194007873535156,3623.1723254770304,0.9204630851745605,0.0,0.0,0.0,0.0
203.74.93.186,52.94.240.41,38824,443,6,14,0.2799689769744873,3875,276.7857142857143,470.7438154622091,40.0,1500.0,0.14285714285714285,0.02153607515188364,0.03698047149073206,0.1400928497314453,27702.885213441907,0.069938063621521,0.0,0.5003852600388344,0.1400928497314453,0.0
142.122.54.5,131.129.251.11,443,38144,6,6,0.17472195625305176,594,99.0,58.70547958524258,52.0,225.0,0.0,0.03494439125061035,0.060194410416562524,0.15453791618347168,3399.6677525287982,0.17472195625305176,0.0,0.0,0.0,0.0
